time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_checkoutservice,custom_cpu_recommendationservice,custom_cpu_paymentservice,custom_cpu_currencyservice,custom_cpu_emailservice,custom_cpu_productcatalogservice,custom_cpu_frontend,custom_cpu_cartservice,custom_cpu_shippingservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_cpu_prometheus-grafana,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_loadgenerator,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_prometheus-grafana,custom_monitored_count_redis-cart,custom_monitored_count_checkoutservice,custom_monitored_count_shippingservice,custom_monitored_count_cartservice,custom_monitored_count_adservice,custom_monitored_count_paymentservice,custom_monitored_count_emailservice,custom_monitored_count_recommendationservice,custom_monitored_count_frontend,custom_monitored_count_productcatalogservice,custom_monitored_count_currencyservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,elapsed,elapsed_min
1702812104.7778027,49.0,160.0,61,180,24,0.0,8.48824378236143e-05,12.3,50,2546.462297171114,12.3,16186.0,2200.0,19.0,2,23562,"[157.7903896464665, 1702812104.157]","[15.250556305892289, 1702812104.157]","[45.18399390890523, 1702812104.157]","[220.6653451223383, 1702812104.157]","[50.993810613758725, 1702812104.157]","[314.6759434260683, 1702812104.157]","[75.17005143760028, 1702812104.157]","[159.68290614925942, 1702812104.157]","[279.45625386380294, 1702812104.157]","[136.51980475175677, 1702812104.157]","[30.701892582253397, 1702812104.157]","[91.5755899836281, 1702812104.157]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,468.72277092933655,7.812046182155609
1702812106.6296527,49.0,160.0,61,180,24,0.0,8.48824378236143e-05,12.3,50,2546.462297171114,12.3,16186.0,2200.0,19.0,2,23562,"[157.7903896464665, 1702812106.129]","[15.250556305892289, 1702812106.129]","[45.18399390890523, 1702812106.129]","[220.6653451223383, 1702812106.129]","[50.993810613758725, 1702812106.129]","[314.6759434260683, 1702812106.129]","[75.17005143760028, 1702812106.129]","[159.68290614925942, 1702812106.129]","[279.45625386380294, 1702812106.129]","[136.51980475175677, 1702812106.129]","[30.701892582253397, 1702812106.129]","[91.5755899836281, 1702812106.129]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,470.57462096214294,7.842910349369049
1702812108.3959737,44.0,120.0,54,200,23,0.0,8.472422265525714e-05,10.4,50,2541.8241563870574,10.4,16186.0,2200.0,19.0,2,23606,"[157.7903896464665, 1702812108.123]","[15.250556305892289, 1702812108.123]","[45.18399390890523, 1702812108.123]","[220.6653451223383, 1702812108.123]","[50.993810613758725, 1702812108.123]","[314.6759434260683, 1702812108.123]","[75.17005143760028, 1702812108.123]","[159.68290614925942, 1702812108.123]","[279.45625386380294, 1702812108.123]","[136.51980475175677, 1702812108.123]","[30.701892582253397, 1702812108.123]","[91.5755899836281, 1702812108.123]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,472.34094190597534,7.872349031766256
1702812111.5482628,44.0,120.0,54,200,23,0.0,8.472422265525714e-05,10.4,50,2541.8241563870574,10.4,16186.0,2200.0,19.0,2,23606,"[157.7903896464665, 1702812110.431]","[15.250556305892289, 1702812110.431]","[45.18399390890523, 1702812110.431]","[220.6653451223383, 1702812110.431]","[50.993810613758725, 1702812110.431]","[314.6759434260683, 1702812110.431]","[75.17005143760028, 1702812110.431]","[159.68290614925942, 1702812110.431]","[279.45625386380294, 1702812110.431]","[136.51980475175677, 1702812110.431]","[30.701892582253397, 1702812110.431]","[91.5755899836281, 1702812110.431]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,475.4932310581207,7.924887184302012
1702812112.6755722,80.0,500.0,144,690,23,0.0,8.456659619450317e-05,10.5,50,2537.5520978483273,10.5,16186.0,2200.0,19.0,2,23650,"[151.84631434833562, 1702812112.152]","[13.622891390760616, 1702812112.152]","[28.927811248555585, 1702812112.152]","[209.63943503148238, 1702812112.152]","[31.177248392067234, 1702812112.152]","[266.98462114289987, 1702812112.152]","[78.99297491982512, 1702812112.152]","[154.60798884695174, 1702812112.152]","[272.05000019923006, 1702812112.152]","[117.93142153627673, 1702812112.152]","[34.65342374165147, 1702812112.152]","[71.68650906214265, 1702812112.152]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,476.6205403804779,7.943675673007965
1702812114.377911,80.0,500.0,144,690,23,0.0,8.456659619450317e-05,10.5,50,2537.5520978483273,10.5,16186.0,2200.0,19.0,2,23650,"[151.84631434833562, 1702812114.122]","[13.622891390760616, 1702812114.122]","[28.927811248555585, 1702812114.122]","[209.63943503148238, 1702812114.122]","[31.177248392067234, 1702812114.122]","[266.98462114289987, 1702812114.122]","[78.99297491982512, 1702812114.122]","[154.60798884695174, 1702812114.122]","[272.05000019923006, 1702812114.122]","[117.93142153627673, 1702812114.122]","[34.65342374165147, 1702812114.122]","[71.68650906214265, 1702812114.122]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,478.3228793144226,7.97204798857371
1702812116.4020863,71.0,500.0,140,690,23,0.0,8.441668073611346e-05,10.3,50,2533.1438330431324,10.3,16186.0,2200.0,19.0,2,23692,"[151.84631434833562, 1702812116.125]","[13.622891390760616, 1702812116.125]","[28.927811248555585, 1702812116.125]","[209.63943503148238, 1702812116.125]","[31.177248392067234, 1702812116.125]","[266.98462114289987, 1702812116.125]","[78.99297491982512, 1702812116.125]","[154.60798884695174, 1702812116.125]","[272.05000019923006, 1702812116.125]","[117.93142153627673, 1702812116.125]","[34.65342374165147, 1702812116.125]","[71.68650906214265, 1702812116.125]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,480.34705448150635,8.00578424135844
1702812118.8566165,71.0,490.0,136,690,23,0.0,8.433125316242199e-05,10.8,50,2530.640868851192,10.8,16186.0,2200.0,19.0,2,23716,"[151.84631434833562, 1702812118.189]","[13.622891390760616, 1702812118.189]","[28.927811248555585, 1702812118.189]","[209.63943503148238, 1702812118.189]","[31.177248392067234, 1702812118.189]","[266.98462114289987, 1702812118.189]","[78.99297491982512, 1702812118.189]","[154.60798884695174, 1702812118.189]","[272.05000019923006, 1702812118.189]","[117.93142153627673, 1702812118.189]","[34.65342374165147, 1702812118.189]","[71.68650906214265, 1702812118.189]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,482.8015847206116,8.04669307867686
1702812120.867414,71.0,490.0,136,690,23,0.0,8.433125316242199e-05,10.8,50,2530.640868851192,10.8,16186.0,2200.0,19.0,2,23716,"[151.84631434833562, 1702812120.159]","[13.622891390760616, 1702812120.159]","[28.927811248555585, 1702812120.159]","[209.63943503148238, 1702812120.159]","[31.177248392067234, 1702812120.159]","[266.98462114289987, 1702812120.159]","[78.99297491982512, 1702812120.159]","[154.60798884695174, 1702812120.159]","[272.05000019923006, 1702812120.159]","[117.93142153627673, 1702812120.159]","[34.65342374165147, 1702812120.159]","[71.68650906214265, 1702812120.159]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,484.8123822212219,8.080206370353698
1702812122.9416745,58.0,170.0,75,280,23,0.0,8.421761832575375e-05,11.1,50,2527.390274347812,11.1,16186.0,2200.0,19.0,2,23748,"[142.09916876745714, 1702812122.167]","[11.866308394128222, 1702812122.167]","[19.723612788235137, 1702812122.167]","[204.53654715307928, 1702812122.167]","[31.177248392067234, 1702812122.167]","[240.33656583066872, 1702812122.167]","[62.33028411347326, 1702812122.167]","[147.30298519885577, 1702812122.167]","[265.17956534569686, 1702812122.167]","[121.37697981230598, 1702812122.167]","[29.19860778938482, 1702812122.167]","[74.2808139640486, 1702812122.167]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,486.88664269447327,8.114777378241222
1702812125.6344547,79.0,240.0,97,440,25,0.0,8.412905396878812e-05,9.8,50,2524.8560192713953,9.8,16186.0,2200.0,19.0,2,23773,"[142.09916876745714, 1702812124.328]","[11.866308394128222, 1702812124.328]","[19.723612788235137, 1702812124.328]","[204.53654715307928, 1702812124.328]","[31.177248392067234, 1702812124.328]","[240.33656583066872, 1702812124.328]","[62.33028411347326, 1702812124.328]","[147.30298519885577, 1702812124.328]","[265.17956534569686, 1702812124.328]","[121.37697981230598, 1702812124.328]","[29.19860778938482, 1702812124.328]","[74.2808139640486, 1702812124.328]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,489.57942295074463,8.159657049179078
1702812127.0129921,79.0,240.0,97,440,25,0.0,8.412905396878812e-05,9.8,50,2524.8560192713953,9.8,16186.0,2200.0,19.0,2,23773,"[142.09916876745714, 1702812126.263]","[11.866308394128222, 1702812126.263]","[19.723612788235137, 1702812126.263]","[204.53654715307928, 1702812126.263]","[31.177248392067234, 1702812126.263]","[240.33656583066872, 1702812126.263]","[62.33028411347326, 1702812126.263]","[147.30298519885577, 1702812126.263]","[265.17956534569686, 1702812126.263]","[121.37697981230598, 1702812126.263]","[29.19860778938482, 1702812126.263]","[74.2808139640486, 1702812126.263]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,490.95796036720276,8.182632672786713
1702812128.4572906,91.0,250.0,116,760,30,0.0,8.396305625524769e-05,9.4,50,2520.113915558977,9.4,16186.0,2200.0,19.0,2,23820,"[142.09916876745714, 1702812128.152]","[11.866308394128222, 1702812128.152]","[19.723612788235137, 1702812128.152]","[204.53654715307928, 1702812128.152]","[31.177248392067234, 1702812128.152]","[240.33656583066872, 1702812128.152]","[62.33028411347326, 1702812128.152]","[147.30298519885577, 1702812128.152]","[265.17956534569686, 1702812128.152]","[121.37697981230598, 1702812128.152]","[29.19860778938482, 1702812128.152]","[74.2808139640486, 1702812128.152]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,492.40225887298584,8.206704314549764
1702812130.4880338,91.0,250.0,116,760,30,0.0,8.396305625524769e-05,9.4,50,2520.113915558977,9.4,16186.0,2200.0,19.0,2,23820,"[142.09916876745714, 1702812130.142]","[11.866308394128222, 1702812130.142]","[19.723612788235137, 1702812130.142]","[204.53654715307928, 1702812130.142]","[31.177248392067234, 1702812130.142]","[240.33656583066872, 1702812130.142]","[62.33028411347326, 1702812130.142]","[147.30298519885577, 1702812130.142]","[265.17956534569686, 1702812130.142]","[121.37697981230598, 1702812130.142]","[29.19860778938482, 1702812130.142]","[74.2808139640486, 1702812130.142]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,494.43300199508667,8.240550033251445
1702812132.6336708,88.0,260.0,109,760,24,0.0,8.382932349735938e-05,10.0,50,2516.2817143621346,10.0,16186.0,2200.0,19.0,2,23858,"[155.9938020330144, 1702812132.334]","[10.932419438300292, 1702812132.334]","[19.723612788235137, 1702812132.334]","[217.48416392489335, 1702812132.334]","[28.29630370829018, 1702812132.334]","[313.1564284809028, 1702812132.334]","[63.31915664327642, 1702812132.334]","[152.651430551468, 1702812132.334]","[280.9350585571813, 1702812132.334]","[119.31739409451477, 1702812132.334]","[33.13505407317269, 1702812132.334]","[84.30338838273506, 1702812132.334]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,496.57863903045654,8.27631065050761
1702812134.5486429,88.0,260.0,109,760,24,0.0,8.382932349735938e-05,10.0,50,2516.2817143621346,10.0,16186.0,2200.0,19.0,2,23858,"[155.9938020330144, 1702812134.132]","[10.932419438300292, 1702812134.132]","[19.723612788235137, 1702812134.132]","[217.48416392489335, 1702812134.132]","[28.29630370829018, 1702812134.132]","[313.1564284809028, 1702812134.132]","[63.31915664327642, 1702812134.132]","[152.651430551468, 1702812134.132]","[280.9350585571813, 1702812134.132]","[119.31739409451477, 1702812134.132]","[33.13505407317269, 1702812134.132]","[84.30338838273506, 1702812134.132]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,498.4936110973358,8.308226851622264
1702812136.6745934,72.0,290.0,107,360,24,0.0,8.365400702693659e-05,10.5,50,2511.2565027697333,10.5,16186.0,2200.0,19.0,2,23908,"[155.9938020330144, 1702812136.195]","[10.932419438300292, 1702812136.195]","[19.723612788235137, 1702812136.195]","[217.48416392489335, 1702812136.195]","[28.29630370829018, 1702812136.195]","[313.1564284809028, 1702812136.195]","[63.31915664327642, 1702812136.195]","[152.651430551468, 1702812136.195]","[280.9350585571813, 1702812136.195]","[119.31739409451477, 1702812136.195]","[33.13505407317269, 1702812136.195]","[84.30338838273506, 1702812136.195]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,500.6195616722107,8.343659361203512
1702812138.403717,72.0,290.0,107,360,24,0.0,8.365400702693659e-05,10.5,50,2511.2565027697333,10.5,16186.0,2200.0,19.0,2,23908,"[155.9938020330144, 1702812138.129]","[10.932419438300292, 1702812138.129]","[19.723612788235137, 1702812138.129]","[217.48416392489335, 1702812138.129]","[28.29630370829018, 1702812138.129]","[313.1564284809028, 1702812138.129]","[63.31915664327642, 1702812138.129]","[152.651430551468, 1702812138.129]","[280.9350585571813, 1702812138.129]","[119.31739409451477, 1702812138.129]","[33.13505407317269, 1702812138.129]","[84.30338838273506, 1702812138.129]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,502.3486852645874,8.372478087743124
1702812140.430267,82.0,330.0,119,540,22,0.0,8.353172117111473e-05,10.2,50,2507.7248350905415,10.2,16186.0,2200.0,19.0,2,23943,"[155.9938020330144, 1702812140.141]","[10.932419438300292, 1702812140.141]","[19.723612788235137, 1702812140.141]","[217.48416392489335, 1702812140.141]","[28.29630370829018, 1702812140.141]","[313.1564284809028, 1702812140.141]","[63.31915664327642, 1702812140.141]","[152.651430551468, 1702812140.141]","[280.9350585571813, 1702812140.141]","[119.31739409451477, 1702812140.141]","[33.13505407317269, 1702812140.141]","[84.30338838273506, 1702812140.141]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,504.3752353191376,8.406253921985627
1702812142.7409647,82.0,330.0,119,540,22,0.0,8.353172117111473e-05,10.2,50,2507.7248350905415,10.2,16186.0,2200.0,19.0,2,23943,"[146.7859867172203, 1702812142.173]","[11.941822849929132, 1702812142.173]","[31.730108577012953, 1702812142.173]","[225.37288139751948, 1702812142.173]","[33.96277963130183, 1702812142.173]","[325.2230329675476, 1702812142.173]","[68.64385618372701, 1702812142.173]","[168.61361718232374, 1702812142.173]","[289.9950221640589, 1702812142.173]","[141.0120823175812, 1702812142.173]","[36.38919408634043, 1702812142.173]","[88.33026755679322, 1702812142.173]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,506.68593287467957,8.444765547911325
1702812144.725019,72.0,240.0,102,540,22,0.0,8.339588024351597e-05,11.0,50,2503.77983105516,11.0,16186.0,2200.0,19.0,2,23982,"[146.7859867172203, 1702812144.221]","[11.941822849929132, 1702812144.221]","[31.730108577012953, 1702812144.221]","[225.37288139751948, 1702812144.221]","[33.96277963130183, 1702812144.221]","[325.2230329675476, 1702812144.221]","[68.64385618372701, 1702812144.221]","[168.61361718232374, 1702812144.221]","[289.9950221640589, 1702812144.221]","[141.0120823175812, 1702812144.221]","[36.38919408634043, 1702812144.221]","[88.33026755679322, 1702812144.221]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,508.6699872016907,8.477833120028178
1702812146.4368653,72.0,240.0,102,540,22,0.0,8.339588024351597e-05,11.0,50,2503.77983105516,11.0,16186.0,2200.0,19.0,2,23982,"[146.7859867172203, 1702812146.146]","[11.941822849929132, 1702812146.146]","[31.730108577012953, 1702812146.146]","[225.37288139751948, 1702812146.146]","[33.96277963130183, 1702812146.146]","[325.2230329675476, 1702812146.146]","[68.64385618372701, 1702812146.146]","[168.61361718232374, 1702812146.146]","[289.9950221640589, 1702812146.146]","[141.0120823175812, 1702812146.146]","[36.38919408634043, 1702812146.146]","[88.33026755679322, 1702812146.146]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,510.3818335533142,8.506363892555237
1702812148.3880439,68.0,200.0,93,540,20,0.0,8.326048041297199e-05,9.4,50,2499.8520383705472,9.4,16186.0,2200.0,19.0,2,24021,"[146.7859867172203, 1702812148.146]","[11.941822849929132, 1702812148.146]","[31.730108577012953, 1702812148.146]","[225.37288139751948, 1702812148.146]","[33.96277963130183, 1702812148.146]","[325.2230329675476, 1702812148.146]","[68.64385618372701, 1702812148.146]","[168.61361718232374, 1702812148.146]","[289.9950221640589, 1702812148.146]","[141.0120823175812, 1702812148.146]","[36.38919408634043, 1702812148.146]","[88.33026755679322, 1702812148.146]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,512.3330121040344,8.53888353506724
1702812150.5582035,68.0,200.0,93,540,20,0.0,8.326048041297199e-05,9.4,50,2499.8520383705472,9.4,16186.0,2200.0,19.0,2,24021,"[146.7859867172203, 1702812150.139]","[11.941822849929132, 1702812150.139]","[31.730108577012953, 1702812150.139]","[225.37288139751948, 1702812150.139]","[33.96277963130183, 1702812150.139]","[325.2230329675476, 1702812150.139]","[68.64385618372701, 1702812150.139]","[168.61361718232374, 1702812150.139]","[289.9950221640589, 1702812150.139]","[141.0120823175812, 1702812150.139]","[36.38919408634043, 1702812150.139]","[88.33026755679322, 1702812150.139]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,514.5031716823578,8.57505286137263
1702812152.659437,74.0,260.0,99,460,20,0.0,8.31186102568365e-05,9.3,50,2495.784680507517,9.3,16186.0,2200.0,19.0,2,24062,"[139.64620215957402, 1702812152.174]","[12.516255596231874, 1702812152.174]","[26.759968108875153, 1702812152.174]","[217.8435934141724, 1702812152.174]","[31.037781846851498, 1702812152.174]","[273.07303814990627, 1702812152.174]","[55.86070332304821, 1702812152.174]","[128.94278443809444, 1702812152.174]","[279.8163737979413, 1702812152.174]","[138.6929635009515, 1702812152.174]","[27.968891310365006, 1702812152.174]","[68.4600736157921, 1702812152.174]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,516.6044051647186,8.610073419411977
1702812154.8588204,74.0,260.0,99,460,20,0.0,8.31186102568365e-05,9.3,50,2495.784680507517,9.3,16186.0,2200.0,19.0,2,24062,"[139.64620215957402, 1702812154.204]","[12.516255596231874, 1702812154.204]","[26.759968108875153, 1702812154.204]","[217.8435934141724, 1702812154.204]","[31.037781846851498, 1702812154.204]","[273.07303814990627, 1702812154.204]","[55.86070332304821, 1702812154.204]","[128.94278443809444, 1702812154.204]","[279.8163737979413, 1702812154.204]","[138.6929635009515, 1702812154.204]","[27.968891310365006, 1702812154.204]","[68.4600736157921, 1702812154.204]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,518.8037886619568,8.646729811032612
1702812156.480042,82.0,230.0,98,460,22,0.0,8.294969101240098e-05,10.0,50,2490.901953203468,10.0,16186.0,2100.0,19.0,2,24111,"[139.64620215957402, 1702812156.152]","[12.516255596231874, 1702812156.152]","[26.759968108875153, 1702812156.152]","[217.8435934141724, 1702812156.152]","[31.037781846851498, 1702812156.152]","[273.07303814990627, 1702812156.152]","[55.86070332304821, 1702812156.152]","[128.94278443809444, 1702812156.152]","[279.8163737979413, 1702812156.152]","[138.6929635009515, 1702812156.152]","[27.968891310365006, 1702812156.152]","[68.4600736157921, 1702812156.152]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,520.4250102043152,8.67375017007192
1702812159.6012359,82.0,230.0,98,460,22,0.0,8.294969101240098e-05,10.0,50,2490.901953203468,10.0,16186.0,2100.0,19.0,2,24111,"[139.64620215957402, 1702812158.341]","[12.516255596231874, 1702812158.341]","[26.759968108875153, 1702812158.341]","[217.8435934141724, 1702812158.341]","[31.037781846851498, 1702812158.341]","[273.07303814990627, 1702812158.341]","[55.86070332304821, 1702812158.341]","[128.94278443809444, 1702812158.341]","[279.8163737979413, 1702812158.341]","[138.6929635009515, 1702812158.341]","[27.968891310365006, 1702812158.341]","[68.4600736157921, 1702812158.341]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,523.5462040901184,8.72577006816864
1702812160.6053476,86.0,230.0,100,360,26,0.0,8.27335153470671e-05,12.2,50,2484.6484974057544,12.2,16186.0,2100.0,19.0,2,24174,"[139.64620215957402, 1702812160.185]","[12.516255596231874, 1702812160.185]","[26.759968108875153, 1702812160.185]","[217.8435934141724, 1702812160.185]","[31.037781846851498, 1702812160.185]","[273.07303814990627, 1702812160.185]","[55.86070332304821, 1702812160.185]","[128.94278443809444, 1702812160.185]","[279.8163737979413, 1702812160.185]","[138.6929635009515, 1702812160.185]","[27.968891310365006, 1702812160.185]","[68.4600736157921, 1702812160.185]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,524.5503158569336,8.742505264282226
1702812162.9523609,86.0,230.0,100,360,26,0.0,8.27335153470671e-05,12.2,50,2484.6484974057544,12.2,16186.0,2100.0,19.0,2,24174,"[139.64620215957402, 1702812162.262]","[26.75583362739048, 1702812162.262]","[20.88299897725144, 1702812162.262]","[222.8809506946981, 1702812162.262]","[26.37831153252649, 1702812162.262]","[281.5975692667111, 1702812162.262]","[61.56227035094731, 1702812162.262]","[135.54737352715273, 1702812162.262]","[272.89370096365616, 1702812162.262]","[133.46498095775115, 1702812162.262]","[27.968891310365006, 1702812162.262]","[65.49234389870723, 1702812162.262]",,,,,,,,,,1,,,,1,2,2,12,27,3,5,6,6,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,3,2,4,2,6,5,6,4,4,3,7,6,526.8973290920258,8.781622151533762
